265439,
133959,
178182,
188284,
82364,
137957,
425347,
529344,
91525,
89626,
268989,
201326,
181335,
620709,
80469,
171428,
156562,
446669,
461113,
73525,
171033,
39377,
182595,
430826,
190066,
1057525,
108228,
305509,
108779,
373706
